site_id,SITE_NAME,ADDRESS,CITY,COUNTY,STATE,ZIP_CODE,REGION,NPL_STATUS,LATITUDE,LONGITUDE,SITE_SCORE,FEDERAL,final_date,completion_date,deletion_date,NPL_STAT
MID000268136,SPARTA LANDFILL,10322 ALPINE AVENUE,SPARTA TOWNSH,KENT,MI,49345,5,Currently on the,43.1525,-85.68195,32,G,9/8/1983,9/27/2000,,completed
MID000605717,BERLIN & FARRO,8322 S MOORISH RD,SWARTZ CREEK,GENESEE,MI,48473,5,Deleted from the,42.904,-83.8348,,G,12/31/1982,9/18/1996,6/24/1998,completed
MID000722439,VELSICOL CHEMICAL CORP. (MICHIGAN),500 N BANKSON STREET,ST. LOUIS,GRATIOT,MI,48880,5,Currently on the,43.41056,-84.61861,52.29,G,9/8/1983,9/25/1992,,completed
MID000724930,PCB WASTES,BROADWAY & BROOKS,MUSKEGON HEIG,MUSKEGON,MI,49444,5,Currently on the,43.20111,-86.1425,34.75,G,9/8/1983,9/26/2001,,completed
MID000775957,MICHIGAN DISPOSAL SERVICE (CORK STREET LAND,2800 E CORK ST,KALAMAZOO,KALAMAZOO,MI,49001,5,Currently on the,42.2545,-85.5433,37.93,G,2/21/1990,9/25/2002,,completed
MID002931228,ANDERSON DEVELOPMENT CO.,1415 EAST MICHIGAN STREET,ADRIAN,LENAWEE,MI,49221,5,Deleted from the,41.89361,-84.01721,,G,12/25/1982,9/24/1993,1/26/1996,completed
MID005068143,ELECTROVOICE,600 CECIL STREET,BUCHANAN,BERRIEN,MI,49107,5,Currently on the,41.8206,-86.3545,35.36,G,9/21/1984,9/21/1999,,completed
MID005107222,BENDIX CORP./ALLIED AUTOMOTIVE,3737 RED ARROW HIGHWAY,ST. JOSEPH,BERRIEN,MI,49085,5,Currently on the,42.04945,-86.51195,37.27,G,2/21/1990,12/3/2001,,completed
MID005339676,MCGRAW EDISON CORP.,704 N CLARK ST,ALBION,CALHOUN,MI,49224,5,Currently on the,42.25221,-84.73306,33.42,G,9/8/1983,1/28/1998,,completed
MID005340088,"ROTO-FINISH CO., INC.",3700 MILHAM ROAD,KALAMAZOO,KALAMAZOO,MI,49002,5,Currently on the,42.2292,-85.5443,40.7,G,6/10/1986,3/31/1997,,completed
MID005341714,HI-MILL MANUFACTURING CO.,1704 HIGHLAND RD,HIGHLAND,OAKLAND,MI,48356,5,Currently on the,42.64983,-83.59308,49.54,G,2/21/1990,3/30/1995,,completed
MID005480900,NORTH BRONSON INDUSTRIAL AREA,135 INDUSTRIAL AVE,BRONSON,BRANCH,MI,49028,5,Currently on the,41.88028,-85.19333,33.93,G,6/10/1986,10/10/2050,,
MID006007306,"ALLIED PAPER, INC./PORTAGE CREEK/KALAMAZOO",320 EAST ALCOTT STREET,KALAMAZOO,KALAMAZOO,MI,49003,5,Currently on the,42.30333,-85.57608,36.41,G,8/30/1990,10/10/2050,,
MID006013049,PMC GROUNDWATER,200 W LAKE ST,PETOSKEY,EMMET,MI,49770,5,Currently on the,45.376,-84.964,42.68,G,9/8/1983,2/18/2000,,completed
MID006016703,KAYDON CORP.,2860 MCCRACKEN AVE,MUSKEGON,MUSKEGON,MI,49441,5,Currently on the,43.2007,-86.2908,34.21,G,2/21/1990,6/30/2006,,completed
MID006028062,ROCKWELL INTERNATIONAL CORP. (ALLEGAN PLANT,ONE GLASS ST,ALLEGAN,ALLEGAN,MI,49010,5,Currently on the,42.53666,-85.85,52.15,G,7/22/1987,10/10/2050,,
MID006029102,"AMERICAN ANODCO, INC.",28 NORTH BEARDSLEY STREET,IONIA,IONIA,MI,48846,5,Currently on the,42.9875,-85.03,57.99,G,3/31/1989,9/27/1993,,completed
MID006030373,"BOFORS NOBEL, INC.",5025 EVANSTON AVE,MUSKEGON,MUSKEGON,MI,49442,5,Currently on the,43.20936,-86.11746,53.42,G,3/31/1989,10/10/2050,,
MID006031348,PEERLESS PLATING CO.,2554 GETTY STREET,MUSKEGON,MUSKEGON,MI,49444,5,Currently on the,43.2056,-86.2237,43.94,G,8/30/1990,4/5/2001,,completed
MID006522791,ADAM'S PLATING,521 NORTH ROSEMARY,LANSING,INGHAM,MI,48917,5,Currently on the,42.73943,-84.58778,29.64,G,3/31/1989,9/30/1994,,completed
MID017075136,"H. BROWN CO., INC.",2200 TURNER AVENUE NORTHWEST,GRAND RAPIDS,KENT,MI,49544,5,Currently on the,43.00333,-85.67833,39.88,G,6/10/1986,9/19/2000,,completed
MID017188673,"BARRELS, INC.",1404 NORTH LARCH STREET,LANSING,INGHAM,MI,48906,5,Currently on the,42.74903,-84.54333,42.24,G,10/4/1989,10/10/2050,,
MID017418559,GRAND TRAVERSE OVERALL SUPPLY CO.,10725 CHERRY BEND RD,GREILICKVILLE,LEELANAU,MI,49684,5,Currently on the,44.7944,-85.6382,35.53,G,9/8/1983,9/17/1992,,completed
MID020883609,NORTHERNAIRE PLATING,1002 6TH ST,CADILLAC,WEXFORD,MI,49601,5,Currently on the,44.265,-85.41,57.93,G,9/8/1983,9/23/1996,,completed
MID043681840,KYSOR INDUSTRIAL CORP.,1100 WRIGHT STREET,CADILLAC,WEXFORD,MI,49601,5,Currently on the,44.2568,-85.4226,33.94,G,10/4/1989,9/23/1996,,completed
MID044567162,"THERMO-CHEM, INC.",4331 EVANSTON AVENUE,MUSKEGON,MUSKEGON,MI,49442,5,Currently on the,43.21083,-86.13666,53.36,G,6/10/1986,9/17/2002,,completed
MID060174240,OTT/STORY/CORDOVA CHEMICAL CO.,500 AGARD RD,DALTON TOWNSH,MUSKEGON,MI,49445,5,Currently on the,43.30333,-86.25666,53.41,G,9/8/1983,5/1/2002,,completed
MID060179587,WASTE MANAGEMENT OF MICHIGAN (HOLLAND LAGOO,2700 N 168TH ST,HOLLAND,OTTAWA,MI,49424,5,Deleted from the,42.82421,-86.18938,,G,6/10/1986,9/26/2001,1/14/2013,completed
MID062222997,BUTTERWORTH #2 LANDFILL,1450 BUTTERWORTH ST SW,GRAND RAPIDS,KENT,MI,49504,5,Currently on the,42.95221,-85.70028,50.31,G,9/8/1983,9/27/2000,,completed
MID067340711,"LIQUID DISPOSAL, INC.",3901 HAMLIN ROAD,UTICA,MACOMB,MI,48317,5,Currently on the,42.65278,-83.07361,63.28,G,9/8/1983,9/16/1997,,completed
MID069826170,SOUTH MACOMB DISPOSAL AUTHORITY (LANDFILLS,20001 PLEASANT ST,MACOMB TOWNSH,MACOMB,MI,48083,5,Currently on the,42.68208,-82.90738,33.67,G,6/10/1986,10/31/2005,,completed
MID072569510,MUSKEGON CHEMICAL CO.,1725 WARNER ST,WHITEHALL,MUSKEGON,MI,49461,5,Currently on the,43.3891,-86.334,34.19,G,2/21/1990,6/26/1997,,completed
MID079300125,SPARTAN CHEMICAL CO.,2539 28TH STREET SW,WYOMING,KENT,MI,49509,5,Currently on the,42.91583,-85.72778,41.05,G,9/8/1983,10/10/2050,,
MID084566900,NOVACO INDUSTRIES,9411 SUMMERFIELD ROAD,TEMPERANCE,MONROE,MI,48182,5,Deleted from the,41.7856,-83.6443,,G,12/31/1982,9/18/1992,7/14/1998,completed
MID095402210,RASMUSSEN'S DUMP,9040 SPICER RD,BRIGHTON,LIVINGSTON,MI,48116,5,Currently on the,42.4544,-83.7693,31.8,G,9/8/1983,9/25/1995,,completed
MID980002273,CLARE WATER SUPPLY,CITY HALL 202 W 5TH ST,CLARE,CLARE,MI,48617,5,Currently on the,43.815,-84.7625,38.43,G,9/21/1984,3/30/1999,,completed
MID980274179,"CARTER INDUSTRIALS, INC.",4690 HUMBOLDT,DETROIT,WAYNE,MI,48208,5,Deleted from the,42.34528,-83.09166,,G,1/31/1989,6/11/1996,3/25/1997,completed
MID980410617,BURROWS SANITATION,ME1/4 SEC10 R16W T3S,HARTFORD,VAN BUREN,MI,49057,5,Currently on the,42.2233,-86.1502,,G,6/15/1984,4/5/1993,7/14/2015,completed
MID980410740,FOREST WASTE PRODUCTS,8359 E FARRAND RD,OTISVILLE,GENESEE,MI,48463,5,Currently on the,43.19833,-83.54583,38.64,G,9/8/1983,6/30/1997,,completed
MID980410823,G&H LANDFILL,3160 23 MILE RD,UTICA,MACOMB,MI,48316,5,Currently on the,42.66471,-83.07776,49.09,G,9/8/1983,8/26/1999,,completed
MID980476907,"PARSONS CHEMICAL WORKS, INC.",BOX 146 RFD,GRAND LEDGE,EATON,MI,48837,5,Currently on the,42.7547,-84.7677,31.32,G,3/31/1989,3/29/1999,,completed
MID980477079,CHEM CENTRAL,2940 STAFFORD AVE SW,WYOMING TOWNS,KENT,MI,49548,5,Currently on the,42.91,-85.67416,38.2,G,9/8/1983,9/19/1995,,completed
MID980499842,ROSE TOWNSHIP DUMP,1065 DEMODE RD,ROSE TOWNSHIP,OAKLAND,MI,48654,5,Currently on the,42.72083,-83.63193,50.92,G,9/8/1983,2/5/1996,,completed
MID980499966,SPRINGFIELD TOWNSHIP DUMP,12955 SHINDLER RD,DAVISBURG,OAKLAND,MI,49405,5,Currently on the,42.7044,-83.5419,51.97,G,9/8/1983,8/25/2000,,completed
MID980504450,ALBION-SHERIDAN TOWNSHIP LANDFILL,13355 29 MILE ROAD,ALBION,CALHOUN,MI,49224,5,Currently on the,42.24955,-84.7195,33.79,G,10/4/1989,9/28/1999,,completed
MID980504716,DUELL & GARDNER LANDFILL,1285 E BARD RD,DALTON TOWNSH,MUSKEGON,MI,49445,5,Currently on the,43.31943,-86.20833,34.68,G,9/8/1983,8/10/2001,,completed
MID980506281,GRATIOT COUNTY LANDFILL,585 EAST JACKSON ROAD,ST. LOUIS,GRATIOT,MI,48880,5,Currently on the,43.395,-84.59528,,G,9/8/1983,7/19/1995,,completed
MID980506463,K&L AVENUE LANDFILL,8606 WEST K L AVE,OSHTEMO TOWNS,KALAMAZOO,MI,49009,5,Currently on the,42.28333,-85.71888,38.1,G,9/8/1983,12/20/2006,,completed
MID980506562,METAMORA LANDFILL,1636 DRYDEN ROAD,METAMORA,LAPEER,MI,48455,5,Currently on the,42.94695,-83.27443,35.51,G,9/21/1984,9/27/2001,,completed
MID980608780,SOUTHWEST OTTAWA COUNTY LANDFILL,2901 N 160TH AVE,PARK TOWNSHIP,OTTAWA,MI,49424,5,Currently on the,42.82041,-86.18521,39.66,G,9/8/1983,9/22/1994,,completed
MID980608970,CLIFF/DOW DUMP,CO RD 550 1/2MI N DEAD RIV,MARQUETTE,MARQUETTE,MI,49855,5,Deleted from the,46.57443,-87.42,,G,12/31/1983,9/25/1995,11/17/2000,completed
MID980609341,"STATE DISPOSAL LANDFILL, INC.",EAST BELTLINE & 3 MILE RD NE,GRAND RAPIDS,KENT,MI,49505,5,Currently on the,43.01339,-85.5905,42.24,G,2/21/1990,10/10/2050,,
MID980609366,FOLKERTSMA REFUSE,1426 PANNELL ROAD NORTHWEST,GRAND RAPIDS,KENT,MI,49504,5,Deleted from the,43.00166,-85.70333,,G,1/31/1989,9/15/1994,4/10/1996,completed
MID980609440,J & L LANDFILL,HAMLIN RD,ROCHESTER HIL,OAKLAND,MI,48307,5,Currently on the,42.6556,-83.0959,31.65,G,3/31/1989,9/30/1997,,completed
MID980678627,"CANNELTON INDUSTRIES, INC.",ADDRESS UNREPORTED,SAULT STE MAR,CHIPPEWA,MI,49783,5,Currently on the,46.48888,-84.39306,30.16,G,8/30/1990,9/28/1999,,completed
MID980701247,WASH KING LAUNDRY,NW1/4 SEC22 T17N R13W,PLEASANT PLAI,LAKE,MI,49304,5,Currently on the,43.8532,-85.853,40.03,G,9/8/1983,3/30/2001,,completed
MID980701254,WHITEHALL MUNICIPAL WELLS,718 EAST COLBY,WHITEHALL,MUSKEGON,MI,49461,5,Deleted from the,43.41221,-86.32888,,G,9/8/1983,9/7/1990,2/11/1991,completed
MID980702989,"MOTOR WHEEL, INC.",2401 N HIGH ST (REAR),LANSING TOWNS,INGHAM,MI,48906,5,Currently on the,42.76083,-84.535,48.91,G,6/10/1986,12/18/1997,,completed
MID980703011,STURGIS MUNICIPAL WELLS,505 W CHICAGO ROAD,STURGIS,ST. JOSEPH,MI,49091,5,Currently on the,41.7988,-85.4256,42.24,G,9/21/1984,9/3/1997,,completed
MID980791461,"AVENUE ""E"" GROUND WATER CONTAMINATION",AVENUE E,TRAVERSE CITY,GRAND TRAVERSE,MI,49684,5,Deleted from the,44.75071,-85.5775,,G,6/10/1986,9/27/2000,3/20/2007,completed
MID980793806,VERONA WELL FIELD,TWP 10S RTE 07W SEC 32E 1/2,BATTLE CREEK,CALHOUN,MI,49017,5,Currently on the,42.34166,-85.14333,46.86,G,9/8/1983,6/26/1997,,completed
MID980794382,"AUTO ION CHEMICALS, INC.",74 MILL STREET,KALAMAZOO,KALAMAZOO,MI,49006,5,Currently on the,42.29388,-85.56721,32.07,G,9/8/1983,9/23/1994,,completed
MID980794390,CHARLEVOIX MUNICIPAL WELL,LAKE SHORE DRIVE,CHARLEVOIX,CHARLEVOIX,MI,49720,5,Deleted from the,45.31778,-85.26666,,G,12/15/1982,9/16/1992,12/2/1993,completed
MID980794408,HEDBLUM INDUSTRIES,1000 AUSABLE RD,OSCODA,IOSCO,MI,48750,5,Currently on the,44.4113,-83.3469,37.29,G,9/8/1983,8/16/1993,,completed
MID980794416,IONIA CITY LANDFILL,CLEVELAND STREET,IONIA,IONIA,MI,48846,5,Currently on the,42.97666,-85.04611,31.31,G,9/8/1983,9/28/2000,,completed
MID980794440,OSSINEKE GROUND WATER CONTAMINATION,US 23 N OF NICHOLSON ROAD,OSSINEKE,ALPENA,MI,49766,5,Deleted from the,44.90333,-83.44221,,G,7/15/1983,9/30/2002,1/31/1996,completed
MID980794465,MASON COUNTY LANDFILL,W1/4 NE1/4 T18N R18W,PERE MARQUETT,MASON,MI,49431,5,Deleted from the,43.9185,-86.4292,,G,7/20/1983,9/27/1993,9/9/1999,completed
MID980794473,SHIAWASSEE RIVER,M59 TO STATE ROAD LIVINGSTON COU,HOWELL,LIVINGSTON,MI,48843,5,Currently on the,42.62278,-83.96361,31.01,G,9/8/1983,9/29/2005,,completed
MID980794481,SPIEGELBERG LANDFILL,SPICER RD,GREEN OAK TOW,LIVINGSTON,MI,48116,5,Deleted from the,42.424064,-83.763259,,G,7/10/1983,6/29/1995,6/13/2011,completed
MID980794531,GRATIOT COUNTY GOLF COURSE,EDGEWOOD GOLF COURSE,ST. LOUIS,GRATIOT,MI,48880,5,Deleted from the,43.41641,-84.62346,,G,9/8/1983,9/8/1983,9/8/1983,completed
MID980794556,U.S. AVIEX,1056 HUNTLEY RD,HOWARD TOWNSH,CASS,MI,49120,5,Currently on the,41.8309,-86.1968,33.66,G,9/8/1983,9/21/1993,,completed
MID980794655,TAR LAKE,NE COR SEC30 T29N R6W,MANCELONA TOW,ANTRIM,MI,49659,5,Currently on the,44.8866,-85.073,48.55,G,9/8/1983,9/28/2004,,completed
MID980794663,CEMETERY DUMP,8905 N MILFORD RD,ROSE CENTER,OAKLAND,MI,48442,5,Deleted from the,42.72528,-83.61028,,G,7/10/1983,9/11/1991,4/19/1995,completed
MID980794747,PACKAGING CORP. OF AMERICA,EAST LAKE SIDE RD STROMAC TWP,FILER CITY,MANISTEE,MI,49634,5,Currently on the,44.22638,-86.27333,51.91,G,9/8/1983,9/14/1998,,completed
MID980901946,TORCH LAKE,STE RTE 26 N OF QUINCY MILLS,HOUGHTON COUN,HOUGHTON,MI,49934,5,Currently on the,47.16971,-88.39778,46.72,G,6/10/1986,9/23/2005,,completed
MID980992952,METAL WORKING SHOP,REYNOLDS ROAD,LAKE ANN,BENZIE,MI,49650,5,Deleted from the,44.73,-85.8575,,G,2/21/1990,6/30/1992,12/23/1992,completed
MID981089915,KENT CITY MOBILE HOME PARK,135 SOUTH MAIN STREET,KENT CITY,KENT,MI,49330,5,Deleted from the,43.21666,-85.75333,,G,7/22/1987,9/13/1994,3/20/1995,completed
MID985574227,LOWER ECORSE CREEK DUMP,,WYANDOTTE,WAYNE,MI,48192,5,Deleted from the,42.23416,-83.15777,,G,10/25/1989,9/1/1998,7/1/2005,completed
MID990858003,"ORGANIC CHEMICALS, INC.",3291 CHICAGO DRIVE SOUTHWEST,GRANDVILLE,KENT,MI,49418,5,Currently on the,42.9178,-85.7475,32.93,G,9/8/1983,9/29/2003,,completed
MIN000510063,TEN-MILE DRAIN,INTERSECTION OF BON BRAE ST & HARPER AVE,ST. CLAIR SHO,MACOMB,MI,48081,5,Currently on the,42.486746,-82.898903,48.88,G,9/29/2010,10/10/2050,,
MIN000510389,VELSICOL BURN PIT,1270 W MONROE ROAD,ST. LOUIS,GRATIOT,MI,48880,5,Currently on the,43.41641,-84.62346,29.54,G,3/4/2010,10/10/2050,,
MN3170022914,NAVAL INDUSTRIAL RESERVE ORDNANCE PLANT,4800 E RIVER RD,FRIDLEY,ANOKA,MN,55421,5,Currently on the,45.05883,-93.27366,30.83,F,11/21/1989,9/23/2003,,completed
MN7213820908,NEW BRIGHTON/ARDEN HILLS/TCAAP (USARMY),JCT HWY 10 & MN HWY 96S,NEW BRIGHTON,RAMSEY,MN,55112,5,Currently on the,45.07916,-93.1975,59.16,F,9/8/1983,10/10/2050,,
MN8570024275,TWIN CITIES AIR FORCE RESERVE BASE (SMALL A,MINNEAPOLIS ST PAUL IAP,MINNEAPOLIS,HENNEPIN,MN,55450,5,Deleted from the,44.86306,-93.20471,,F,7/22/1987,9/24/1992,12/16/1996,completed
MND000245795,PINE BEND SANITARY LANDFILL,2495 E 117TH ST,DAKOTA COUNTY,DAKOTA,MN,55075,5,Deleted from the,44.78471,-93.05055,,G,6/10/1986,9/28/1995,6/23/1998,completed
MND000686071,KOCH REFINING CO./N-REN CORP.,12555 US HIGHWAY 55,PINE BEND,DAKOTA,MN,55058,5,Deleted from the,44.7684,-93.0406,,G,6/10/1986,7/16/2008,6/15/1995,completed
MND000686196,BURLINGTON NORTHERN (BRAINERD/BAXTER PLANT),WEST CITY LIMITS,BRAINERD/BAXT,CROW WING,MN,56401,5,Currently on the,46.3532,-94.2282,46.77,G,9/8/1983,9/18/1995,,completed
MND000819359,KOPPERS COKE,1000 N HAMLINE AVENUE,ST. PAUL,RAMSEY,MN,55104,5,Currently on the,44.97221,-93.15278,55.05,G,9/8/1983,7/20/1998,,completed
MND000874354,OLMSTED COUNTY SANITARY LANDFILL,1MI EAST HWY 52 1/2MI NORTH HWY 154,ORONOCO,OLMSTED,MN,55960,5,Deleted from the,44.13086,-92.50063,,G,6/10/1986,6/21/1994,2/15/1995,completed
MND006154017,NUTTING TRUCK & CASTER CO.,1201 WEST DIVISION STREET,FARIBAULT,RICE,MN,55021,5,Currently on the,44.28916,-93.28638,37.87,G,9/21/1984,9/24/1992,,completed
MND006192694,MACGILLIS & GIBBS CO./BELL LUMBER & POLE CO,440 5TH AVE NW,NEW BRIGHTON,RAMSEY,MN,55112,5,Currently on the,45.055,-93.19473,48.33,G,9/21/1984,9/25/2002,,completed
MND006252233,WHITTAKER CORP.,3134 CALIFORNIA STREET,MINNEAPOLIS,HENNEPIN,MN,55418,5,Deleted from the,45.02638,-93.27083,,G,6/10/1984,4/7/1992,2/11/1999,completed
MND006481543,FMC CORP. (FRIDLEY PLANT),4800 E RIVER RD,FRIDLEY,ANOKA,MN,55421,5,Currently on the,45.0565,-93.2762,65.5,G,9/8/1983,9/8/1992,,completed
MND022949192,UNION SCRAP IRON & METAL CO.,1608 WASHINGTON AVENUE,MINNEAPOLIS,HENNEPIN,MN,55411,5,Deleted from the,44.99556,-93.28056,,G,6/10/1984,9/18/1990,9/10/1991,completed
MND038384004,FREEWAY SANITARY LANDFILL,WEST 113TH STREET & I-HWY 35WEST,BURNSVILLE,DAKOTA,MN,55337,5,Currently on the,44.795,-93.29333,45.91,G,6/10/1986,10/10/2050,,
MND039045430,ST. LOUIS RIVER SITE,MORGAN PARK,ST. LOUIS COU,ST. LOUIS,MN,55808,5,Currently on the,46.67778,-92.21221,32.08,G,9/21/1984,10/10/2050,,
MND044799856,JOSLYN MANUFACTURING & SUPPLY CO.,49TH & FRANCE AVE,BROOKLYN CENT,HENNEPIN,MN,55422,5,Currently on the,45.045,-93.33333,44.3,G,9/21/1984,12/21/1995,,completed
MND051441731,GENERAL MILLS/HENKEL CORP.,2010 E HENNEPIN AVE,MINNEAPOLIS,HENNEPIN,MN,55414,5,Currently on the,44.99,-93.22278,36.28,G,9/21/1984,6/5/1992,,completed
MND053417515,"BOISE CASCADE/ONAN CORP./MEDTRONICS, INC.",1400 73RD AVENUE NE,FRIDLEY,ANOKA,MN,55432,5,Deleted from the,45.09583,-93.23333,,G,6/20/1984,9/30/1992,2/15/1995,completed
MND057597940,ST. REGIS PAPER CO.,2ND STREET SOUTH & CENTRAL AVENUE,CASS LAKE,CASS,MN,56633,5,Currently on the,47.37556,-94.60555,52.88,G,9/21/1984,10/10/2050,,
MND059680165,KURT MANUFACTURING CO.,5280 NORTHEAST MAIN STREET,FRIDLEY,ANOKA,MN,55421,5,Currently on the,45.06441,-93.26836,31.41,G,6/10/1986,9/20/1995,,completed
MND097891634,NL INDUSTRIES/TARACORP/GOLDEN AUTO,3645 HAMPSHIRE AVENUE,ST. LOUIS PAR,HENNEPIN,MN,55426,5,Deleted from the,44.93611,-93.36361,,G,7/10/1983,9/27/1995,5/21/1998,completed
MND980034516,WINDOM DUMP,NEAR LAKEVIEW AVE,WINDOM,COTTONWOOD,MN,56101,5,Deleted from the,43.86875,-95.10093,,G,6/10/1986,12/24/1991,10/6/2000,completed
MND980609119,WASTE DISPOSAL ENGINEERING,14435 NW CROSSTOWN BLVD,ANDOVER,ANOKA,MN,55304,5,Deleted from the,45.228,-93.3122,,G,7/10/1983,9/27/1995,6/5/1996,completed
MND980609515,OAKDALE DUMP,N HADLEY AVE & N GRANADA AVE,OAKDALE,WASHINGTON,MN,55128,5,Currently on the,45,-92.96666,55.71,G,9/8/1983,9/7/1995,,completed
MND980609572,PERHAM ARSENIC SITE,SOUTH CO RD 8,PERHAM,OTTER TAIL,MN,56573,5,Currently on the,46.58778,-95.57166,37.98,G,9/21/1984,9/29/1998,,completed
MND980609614,SOUTH ANDOVER SITE,2052 1/2 BUNKER LAKE RD,ANDOVER,ANOKA,MN,55303,5,Currently on the,45.2179,-93.318,35.41,G,9/8/1983,11/1/1994,,completed
MND980609804,REILLY TAR & CHEMICAL CORP. (ST. LOUIS PARK,LOUISIANA & WALKER STREET,ST. LOUIS PAR,HENNEPIN,MN,55426,5,Currently on the,44.94166,-93.37221,,G,9/8/1983,6/30/1997,,completed
MND980613780,UNIVERSITY OF MINNESOTA (ROSEMOUNT RESEARCH,15325 BABCOCK AVE,ROSEMOUNT,DAKOTA,MN,55068,5,Deleted from the,44.71943,-93.07281,,G,6/10/1986,6/29/1994,2/6/2001,completed
MND980704738,WASHINGTON COUNTY LANDFILL,LAKE JANE ROAD & JAMACA AVENUE,LAKE ELMO,WASHINGTON,MN,55042,5,Deleted from the,45.00863,-92.91813,,G,6/10/1984,9/30/1992,5/16/1996,completed
MND980792287,MORRIS ARSENIC DUMP,ADJACENT TO HWY 28 & HWY 59,MORRIS,STEVENS,MN,56267,5,Deleted from the,45.6066,-95.8845,,G,9/21/1984,8/7/1985,3/7/1986,completed
MND980792469,LEHILLIER/MANKATO,W. SIBLEY PK & LEHILLIER/SOUTH BEND TWP,LEHILLIER,BLUE EARTH,MN,56001,5,Currently on the,44.15333,-94.03833,42.49,G,9/8/1983,4/8/1992,,completed
MND980823975,ARROWHEAD REFINERY CO.,NW CORNER HWY 53 & UGSTAD ROAD,HERMANTOWN,ST. LOUIS,MN,55810,5,Currently on the,46.8377,-92.2398,43.75,G,9/21/1984,12/19/1996,,completed
MND980898068,AGATE LAKE SCRAPYARD,WESTERN SHORE OF AGATE LAKE,FAIRVIEW TOWN,CASS,MN,56473,5,Deleted from the,46.45356,-94.37583,,G,6/10/1986,3/31/1995,8/1/1997,completed
MND980904023,ADRIAN MUNICIPAL WELL FIELD,ADRIAN CITY LIMITS,ADRIAN,NOBLES,MN,56110,5,Deleted from the,43.63821,-95.934,,G,6/10/1986,7/20/1992,12/30/1992,completed
MND980904049,KUMMER SANITARY LANDFILL,ANNE ST,BEMIDJI,BELTRAMI,MN,56601,5,Deleted from the,47.50653,-94.89271,,G,6/10/1986,6/22/2000,4/26/1996,completed
MND980904056,OAK GROVE SANITARY LANDFILL,2536 VIKING BLVD NORTHWEST,OAK GROVE TOW,ANOKA,MN,55011,5,Deleted from the,45.317,-93.3317,,G,6/10/1986,8/18/1993,10/17/1996,completed
MND980904064,RITARI POST & POLE,RTE 1,SEBEKA,WADENA,MN,56477,5,Currently on the,46.6608,-95.0298,29.81,G,7/22/1987,9/26/2001,,completed
MND980904072,LONG PRAIRIE GROUND WATER CONTAMINATION,LONG PRAIRIE CITY LIMITS,LONG PRAIRIE,TODD,MN,56347,5,Currently on the,45.97853,-94.85663,31.94,G,6/10/1986,9/19/1997,,completed
MND981002249,WAITE PARK WELLS,253 N 5TH AVE,WAITE PARK,STEARNS,MN,56387,5,Currently on the,45.56166,-94.215,31.94,G,6/10/1986,9/21/1999,,completed
MND981002256,ST. AUGUSTA SANITARY LANDFILL/ENGEN DUMP,"EAST OF I-94, WEST OF RAILROAD",ST. AUGUSTA T,STEARNS,MN,56301,5,Deleted from the,45.48166,-94.135,,G,7/22/1987,9/26/2000,11/14/1996,completed
MND981088180,EAST BETHEL DEMOLITION LANDFILL,HWY 65 AT 22 1ST AVE,EAST BETHEL T,ANOKA,MN,55011,5,Deleted from the,45.3653,-93.2246,,G,6/10/1986,6/30/2000,5/7/1996,completed
MND981090483,LAGRAND SANITARY LANDFILL,1MI N OF I-94 W OF CSAH 40,LAGRAND TOWNS,DOUGLAS,MN,56308,5,Deleted from the,45.9,-95.49666,,G,7/22/1987,8/7/1995,10/23/1997,completed
MND981191570,DAKHUE SANITARY LANDFILL,260TH & HOGAN AVE,CANNON FALLS,DAKOTA,MN,55031,5,Deleted from the,44.5718,-92.9277,,G,8/30/1990,6/30/1994,7/24/1995,completed
MND982425209,BAYTOWN TOWNSHIP GROUND WATER PLUME,35TH STREET  N,BAYTOWN TOWNS,WASHINGTON,MN,55042,5,Currently on the,45,-92.83333,35.62,G,12/16/1994,10/10/2050,,
MND985701309,FRIDLEY COMMONS PARK WELL FIELD,"61ST AVENUE, NE & 7TH STREET, NE",FRIDLEY,ANOKA,MN,55432,5,Currently on the,45.08055,-93.25555,50,G,1/19/1999,10/25/2005,,completed
MNN000509136,SOUTH MINNEAPOLIS RESIDENTIAL SOIL CONTAMIN,27TH ST EAST & 17TH AV SOUTH,MINNEAPOLIS,HENNEPIN,MN,55407,5,Currently on the,44.957778,-93.2425,44.58,G,9/19/2007,9/27/2011,,completed
MO0000958611,ANNAPOLIS LEAD MINE,EAST SIDE OF IRON COUNTY ROAD 138,ANNAPOLIS,IRON,MO,63620,7,Currently on the,37.35555,-90.675,56.67,G,7/22/2004,9/25/2007,,completed
MO0000958835,POOLS PRAIRIE,US HWY. 60 AND US HWY. 71,NEOSHO,NEWTON,MO,64850,7,Currently on the,36.80305,-94.39027,50,G,9/17/1999,10/10/2050,,
MO3210090004,WELDON SPRING QUARRY/PLANT/PITS (USDOE/ARMY,25 MI W OF ST LOUIS,ST. CHARLES,ST. CHARLES,MO,63301,7,Currently on the,38.69694,-90.72499,58.6,F,7/22/1987,8/22/2005,,completed
MO3213890012,LAKE CITY ARMY AMMUNITION PLANT (NORTHWEST,JCT OF HWY 7 & HWY 78,INDEPENDENCE,JACKSON,MO,64050,7,Currently on the,39.103,-94.2783,33.62,F,7/22/1987,10/10/2050,,
